decision_state_id,dataset_id,machine_archetype,decision_severity,temporal_type,top_recommended_action,top_action_name,top_suitability_score,top_urgency_score,top_effectiveness_score,top_operational_risk,top_confidence,top_final_verdict,top_reasoning_summary,alternative_actions,candidate_ranking_order,num_candidates_evaluated,insufficient_information,uncertainty_explanation,llm_provider,llm_model,eval_latency_ms,evaluated_at
DS_SMSTATIC_M009_818,smart_maintenance_static,industrial_machine,WATCH,static_tabular,ACT_MON_ENHANCED,ACT_MON_ENHANCED,95,80,90,10,0.9,RECOMMENDED,Increased monitoring for early detection.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_VIBRATION"", ""ACT_INSP_LUBRICATION""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_VIBRATION > ACT_INSP_LUBRICATION,4,False,,ollama,qwen2.5:7b,71458,2026-09-22T13:20:05.339788+00:00
DS_SMTS_CRIT_39037,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal and vibration trends indicate imminent failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,94548,2026-09-22T13:36:07.190102+00:00
DS_SMTS_CRIT_8648,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement essential.,"[""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,97005,2026-09-22T13:47:33.280957+00:00
DS_SMTS_CRIT_7263,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.9,RECOMMENDED,Critical thermal and vibration trends indicate imminent failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,95368,2026-09-22T13:44:09.502017+00:00
DS_SMTS_CRIT_12062,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement needed.,"[""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,92923,2026-09-22T13:25:20.596389+00:00
DS_SMTS_CRIT_30969,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical temperature rise; immediate bearing replacement needed.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,93277,2026-09-22T13:34:32.498317+00:00
DS_SMTS_CRIT_18454,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,97120,2026-09-22T13:28:27.281562+00:00
DS_SMTS_CRIT_7254,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,10,0.9,RECOMMENDED,Immediate shutdown prevents catastrophic thermal runaway and mechanical seizure.,"[""ACT_INSP_VIBRATION""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_REPL_BEARING > ACT_MON_CONTINUE,5,False,,groq,qwen/qwen3.8-27b,2563,2026-09-22T13:42:33.978630+00:00
DS_SMTS_CRIT_92019,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement needed.,"[""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.005864+00:00
DS_SMTS_CRIT_98371,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,"Critical thermal runaway, immediate bearing replacement.","[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,99973,2026-09-22T13:49:13.405226+00:00
DS_SMTS_CRIT_33352,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,98,95,25,0.95,RECOMMENDED,Immediate controlled shutdown required due to sharp remaining life drop.,"[""ACT_REPL_BEARING"", ""ACT_INSP_VIBRATION""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_BEARING > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.005883+00:00
DS_SMTS_CRIT_77315,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,30,0.95,RECOMMENDED,Immediate controlled shutdown is required to arrest severe thermal runaway and prevent catastrophic mechanical failure.,"[""ACT_REPL_BEARING""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_BEARING > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.005891+00:00
DS_SMTS_CRIT_13901,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,100,98,70,0.95,RECOMMENDED,Critical thermal and vibration trends indicate imminent failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,87788,2026-09-22T13:26:05.391873+00:00
DS_SMTS_CRIT_17062,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement required.,"[""ACT_INSP_VIBRATION"", ""ACT_MON_CONTINUE""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,89223,2026-09-22T13:26:50.009594+00:00
DS_SMTS_CRIT_80356,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal and vibration trends indicate imminent failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,100278,2026-09-22T13:46:45.195167+00:00
DS_SMTS_CRIT_65804,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,99000,2026-09-22T13:42:31.412880+00:00
DS_SMTS_CRIT_42457,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement.,"[""ACT_MON_CONTINUE""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,96086,2026-09-22T13:36:57.873883+00:00
DS_SMTS_CRIT_34783,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,94831,2026-09-22T13:35:20.413598+00:00
DS_SMTS_CRIT_22340,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,85,95,90,70,0.85,RECOMMENDED,Rising temperature and low predicted life necessitate immediate controlled shutdown.,"[""ACT_INSP_VIBRATION"", ""ACT_REPL_BEARING"", ""ACT_CORR_LUBRICATE""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_REPL_BEARING > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,True,Limited bearing-specific sensor data; confidence in bearing-related actions moderated by indirect telemetry.,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.005958+00:00
DS_SMTS_CRIT_16235,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.9,RECOMMENDED,Critical thermal runaway; immediate bearing replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,93840,2026-09-22T13:27:40.634157+00:00
DS_SMTS_CRIT_19697,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement needed.,"[""ACT_INSP_VIBRATION"", ""ACT_MON_CONTINUE""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,90690,2026-09-22T13:30:45.977909+00:00
DS_SMTS_CRIT_43505,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement needed.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,96689,2026-09-22T13:37:44.072442+00:00
DS_SMTS_CRIT_53944,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal and vibration trends indicate imminent failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,92214,2026-09-22T13:40:02.498120+00:00
DS_SMTS_CRIT_21091,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement.,"[""ACT_CORR_LUBRICATE""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,90754,2026-09-22T13:31:29.239224+00:00
DS_SMTS_CRIT_55942,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement needed.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,98063,2026-09-22T13:40:52.280459+00:00
DS_SMTS_CRIT_53442,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal and vibration trends indicate imminent failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,89671,2026-09-22T13:39:13.936443+00:00
DS_SMTS_CRIT_71053,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement.,[],ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,94686,2026-09-22T13:43:17.704821+00:00
DS_SMTS_CRIT_93727,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,97350,2026-09-22T13:48:23.914326+00:00
DS_SMTS_CRIT_21552,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement essential.,"[""ACT_CORR_LUBRICATE""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,86380,2026-09-22T13:32:13.786434+00:00
DS_SMTS_CRIT_78432,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal and vibration trends indicate imminent failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,103819,2026-09-22T13:45:03.042875+00:00
DS_SMTS_CRIT_1894,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement.,[],ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,90822,2026-09-22T13:29:58.315816+00:00
DS_SMTS_CRIT_7973,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical temperature rise; immediate bearing replacement needed.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,106464,2026-09-22T13:45:56.135201+00:00
DS_SMTS_CRIT_29988,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement required.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,88790,2026-09-22T13:33:44.122424+00:00
DS_SMTS_CRIT_8806,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,10,0.9,RECOMMENDED,Immediate shutdown prevents catastrophic failure given critical status and low remaining life.,"[""ACT_INSP_VIBRATION"", ""ACT_CORR_LUBRICATE""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_REPL_BEARING > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.006107+00:00
DS_SMTS_CRIT_49536,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement needed.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,89604,2026-09-22T13:38:28.923936+00:00
DS_SMTS_CRIT_28971,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal and vibration trends indicate imminent failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,89613,2026-09-22T13:32:59.056922+00:00
DS_SMTS_CRIT_19704,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal runaway; immediate bearing replacement needed.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,91640,2026-09-22T13:29:13.681083+00:00
DS_SMTS_CRIT_61852,smart_maintenance_timeseries,industrial_machine,CRITICAL,time_series,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical thermal and vibration trends indicate imminent failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,ollama,qwen2.5:7b,97690,2026-09-22T13:41:41.544830+00:00
DS_SMTS_HEALTHY_44277,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,4,88,2,0.89,RECOMMENDED,"Healthy calibrated state, zero downtime risk, and elevated remaining-life estimate support routine operation.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,"Ratings use one decision-time snapshot with short-window statistics; HEALTHY is distribution-calibrated, status semantics are unmapped, and latency/harmonics are absent.",gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.006153+00:00
DS_SMTS_HEALTHY_98675,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,10,0.98,RECOMMENDED,Current telemetry shows stable degradation trends within healthy bounds.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen3:4b,20750,2026-09-22T14:00:05.921713+00:00
DS_SMTS_HEALTHY_68108,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.98,RECOMMENDED,Current telemetry shows stable health with minor thermal drift.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen3:4b,19589,2026-09-22T13:57:34.750861+00:00
DS_SMTS_HEALTHY_5844,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.98,RECOMMENDED,Current telemetry shows stable health with minor transient trends.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen3:4b,21018,2026-09-22T13:56:31.620729+00:00
DS_SMTS_HEALTHY_78228,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.98,RECOMMENDED,Current telemetry shows stable health with minor thermal fluctuations.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen3:4b,22149,2026-09-22T13:58:42.239904+00:00
DS_SMTS_HEALTHY_4887,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.98,RECOMMENDED,Current telemetry shows stable health with minor transient variations.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen3:4b,26647,2026-09-22T13:55:37.014615+00:00
DS_SMTS_HEALTHY_54320,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,15,90,5,0.98,RECOMMENDED,Current telemetry shows stable health with minor thermal trends.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen3:4b,21242,2026-09-22T13:56:09.840892+00:00
DS_SMTS_HEALTHY_12172,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,1.0,RECOMMENDED,Nominal telemetry; continue normal operation.,[],ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen2.5:7b,76432,2026-09-22T13:49:41.795565+00:00
DS_SMTS_HEALTHY_4854,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.98,RECOMMENDED,Current telemetry shows stable health with positive remaining life trend.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen3:4b,17005,2026-09-22T13:55:26.911965+00:00
DS_SMTS_HEALTHY_28834,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,1.0,RECOMMENDED,Nominal telemetry; continue normal operation.,"[""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen2.5:7b,58321,2026-09-22T13:51:40.371810+00:00
DS_SMTS_HEALTHY_96629,smart_maintenance_timeseries,industrial_machine,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,15,85,90,0.98,RECOMMENDED,Current telemetry shows stable operation with minor trends within healthy bounds.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,ollama,qwen3:4b,25259,2026-09-22T13:59:44.508694+00:00
